quote_time,id_tb_StockXPeriodRecords,stock_code,open_price,high_price,low_price,close_price,period,trading_volumn,Capital,PE_TTM,PB,SA,Turn_Over,open_price-Order2,high_price-Order2,low_price-Order2,close_price-Order2,trading_volumn-Order2,Capital-Order2,PE_TTM-Order2,PB-Order2,SA-Order2,Turn_Over-Order2
2016-08-17,1453,sh600221,3.5,3.47,3.5,3.45,day,972503.0,-2491.93,575.0,1.28731343284,-0.00864553314121,8.23313337562e-05,12.25,12.0409,12.25,11.9025,9.45762085009e+11,6209715.1249,330625.0,1.65717587436,7.47452432958e-05,6.77844851808e-09
2016-08-16,1452,sh600221,3.52,3.5,3.53,3.47,day,1527811.0,-3320.54,578.333333333,1.2947761194,-0.00887573964497,0.000129343269231,12.3904,12.25,12.4609,12.0409,2.33420645172e+12,11025985.8916,334469.444444,1.67644519938,7.87787542453e-05,1.67296812955e-08
2016-08-15,1451,sh600221,3.39,3.51,3.52,3.38,day,2507007.0,-7953.58,563.333333333,1.26119402985,-0.00299401197605,0.000212241227067,11.4921,12.3201,12.3904,11.4244,6.28508409805e+12,63259434.8164,317344.444444,1.59061038093,8.96410771272e-06,4.50463384668e-08
2016-08-12,1450,sh600221,3.34,3.39,3.39,3.34,day,564165.0,3667.16,556.666666667,1.24626865672,0.0,4.77617620805e-05,11.1556,11.4921,11.4921,11.1556,3.18282147225e+11,13448062.4656,309877.777778,1.55318556471,0.0,2.28118591703e-09
2016-08-11,1449,sh600221,3.37,3.35,3.38,3.35,day,406905.0,-1297.67,558.333333333,1.25,-0.0089552238806,3.44482550306e-05,11.3569,11.2225,11.4244,11.2225,1.65571679025e+11,1683947.4289,311736.111111,1.5625,8.01960347516e-05,1.18668227466e-09
2016-08-10,1448,sh600221,3.39,3.36,3.39,3.35,day,600326.0,-4410.18,558.333333333,1.25,-0.0089552238806,5.08231237009e-05,11.4921,11.2896,11.4921,11.2225,3.60391306276e+11,19449687.6324,311736.111111,1.5625,8.01960347516e-05,2.58298990272e-09
2016-08-09,1447,sh600221,3.37,3.39,3.39,3.35,day,570024.0,1906.31,558.333333333,1.25,0.0,4.82577803802e-05,11.3569,11.4921,11.4921,11.2225,3.24927360576e+11,3634017.8161,311736.111111,1.5625,0.0,2.32881336722e-09
2016-08-08,1446,sh600221,3.35,3.38,3.38,3.34,day,596560.0,-2714.64,556.666666667,1.24626865672,0.0,5.05042971236e-05,11.2225,11.4244,11.4244,11.1556,3.558838336e+11,7369270.3296,309877.777778,1.55318556471,0.0,2.55068402795e-09
2016-08-05,1445,sh600221,3.4,3.37,3.4,3.36,day,668284.0,-3448.88,560.0,1.25373134328,-0.00890207715134,5.65763941581e-05,11.56,11.3569,11.56,11.2896,4.46603504656e+11,11894773.2544,313600.0,1.57184228113,7.92469776083e-05,3.20088837593e-09
2016-08-04,1444,sh600221,3.39,3.4,3.41,3.37,day,743130.0,19.59,561.666666667,1.25746268657,-0.00296735905045,6.291279724e-05,11.4921,11.56,11.6281,11.3569,5.522421969e+11,383.7681,315469.444444,1.58121240811,8.80521973426e-06,3.95802005656e-09
2016-08-03,1443,sh600221,3.38,3.42,3.44,3.37,day,1113946.0,3711.33,561.666666667,1.25746268657,-0.0059880239521,9.43057861132e-05,11.4244,11.6964,11.8336,11.3569,1.24087569092e+12,13773970.3689,315469.444444,1.58121240811,3.58564308509e-05,8.89358129442e-09
2016-08-02,1442,sh600221,3.37,3.37,3.39,3.34,day,475784.0,1517.22,556.666666667,1.24626865672,-0.00604229607251,4.02794966184e-05,11.3569,11.3569,11.4921,11.1556,2.26370414656e+11,2301956.5284,309877.777778,1.55318556471,3.65093418278e-05,1.62243784783e-09
2016-08-01,1441,sh600221,3.37,3.36,3.38,3.31,day,766038.0,-1439.39,551.666666667,1.23507462687,-0.00593471810089,6.48521703768e-05,11.3569,11.2896,11.4244,10.9561,5.86814217444e+11,2071843.5721,304336.111111,1.52540933393,3.5220878937e-05,4.20580400258e-09
2016-07-29,1440,sh600221,3.39,3.38,3.44,3.37,day,1031099.0,205.2,561.666666667,1.25746268657,-0.0181268882175,8.72920247081e-05,11.4921,11.4244,11.8336,11.3569,1.0631651478e+12,42107.04,315469.444444,1.58121240811,0.000328584076451,7.61989757764e-09
2016-07-28,1439,sh600221,3.34,3.39,3.49,3.31,day,1599266.0,1166.81,551.666666667,1.23507462687,-0.030487804878,0.000135392592939,11.1556,11.4921,12.1801,10.9561,2.55765173876e+12,1361445.5761,304336.111111,1.52540933393,0.000929506246282,1.83311542227e-08
2016-07-27,1438,sh600221,3.42,3.35,3.43,3.28,day,1518105.0,-8689.35,546.666666667,1.22388059701,-0.024024024024,0.000128521566959,11.6964,11.2225,11.7649,10.7584,2.30464279102e+12,75504803.4225,298844.444444,1.49788371575,0.000577153730307,1.65177931735e-08
2016-07-26,1437,sh600221,3.34,3.41,3.42,3.33,day,1014695.0,8805.14,555.0,1.24253731343,-0.00301204819277,8.59032750601e-05,11.1556,11.6281,11.6964,11.0889,1.02960594302e+12,77530490.4196,308025.0,1.54389897527,9.07243431558e-06,7.37937266605e-09
2016-07-25,1436,sh600221,3.33,3.34,3.36,3.32,day,371679.0,15.99,553.333333333,1.23880597015,-0.00602409638554,3.14660497697e-05,11.0889,11.1556,11.2896,11.0224,1.38145279041e+11,255.6801,306177.777778,1.53464023168,3.62897372623e-05,9.90112288109e-10
2016-07-22,1435,sh600221,3.39,3.34,3.39,3.32,day,649758.0,-7152.37,553.333333333,1.23880597015,-0.014880952381,5.50079976707e-05,11.4921,11.1556,11.4921,11.0224,4.22185458564e+11,51156396.6169,306177.777778,1.53464023168,0.000221442743764,3.02587980774e-09
2016-07-21,1434,sh600221,3.38,3.38,3.41,3.36,day,800186.0,-1253.1,560.0,1.25373134328,-0.00892857142857,6.77431130115e-05,11.4244,11.4244,11.6281,11.2896,6.40297634596e+11,1570259.61,313600.0,1.57184228113,7.97193877551e-05,4.58912936049e-09
2016-07-20,1433,sh600221,3.37,3.38,3.39,3.36,day,429718.0,238.3,560.0,1.25373134328,-0.00298507462687,3.63795855427e-05,11.3569,11.4244,11.4921,11.2896,1.84657559524e+11,56786.89,313600.0,1.57184228113,8.91067052796e-06,1.32347424426e-09
2016-07-19,1432,sh600221,3.41,3.38,3.42,3.35,day,802103.0,-3338.91,558.333333333,1.25,-0.0118694362018,6.79054047133e-05,11.6281,11.4244,11.6964,11.2225,6.43369222609e+11,11148319.9881,311736.111111,1.5625,0.000140883515748,4.61114398927e-09
2016-07-18,1431,sh600221,3.39,3.42,3.44,3.37,day,1101748.0,-350.0,561.666666667,1.25746268657,-0.00593471810089,9.3273113094e-05,11.4921,11.6964,11.8336,11.3569,1.2138486555e+12,122500.0,315469.444444,1.58121240811,3.5220878937e-05,8.69987362624e-09
2016-07-15,1430,sh600221,3.39,3.41,3.41,3.37,day,769527.0,2863.62,561.666666667,1.25746268657,0.0,6.51475463535e-05,11.4921,11.6281,11.6281,11.3569,5.92171803729e+11,8200319.5044,315469.444444,1.58121240811,0.0,4.24420279588e-09
2016-07-14,1429,sh600221,3.41,3.39,3.42,3.36,day,1139484.0,-5063.15,560.0,1.25373134328,-0.00887573964497,9.6467812967e-05,11.6281,11.4921,11.6964,11.2896,1.29842378626e+12,25635487.9225,313600.0,1.57184228113,7.87787542453e-05,9.30603893864e-09
2016-07-13,1428,sh600221,3.48,3.4,3.49,3.38,day,2518754.0,-11441.04,563.333333333,1.26119402985,-0.0277777777778,0.000213235718783,12.1104,11.56,12.1801,11.4244,6.34412171252e+12,130897396.282,317344.444444,1.59061038093,0.000771604938272,4.5469471765e-08
2016-07-12,1427,sh600221,3.25,3.53,3.58,3.24,day,4166913.0,19727.66,540.0,1.20895522388,-0.015479876161,0.000352767554379,10.5625,12.4609,12.8164,10.4976,1.73631639496e+13,389180569.076,291600.0,1.46157273335,0.00023962656596,1.24444947422e-07
2016-07-11,1426,sh600221,3.25,3.26,3.29,3.23,day,1031964.0,2835.65,538.333333333,1.2052238806,-0.00925925925926,8.7365254923e-05,10.5625,10.6276,10.8241,10.4329,1.0649496973e+12,8040910.9225,289802.777778,1.45256460236,8.57338820302e-05,7.63268776776e-09
2016-07-08,1425,sh600221,3.28,3.24,3.3,3.24,day,944891.0,-3162.83,540.0,1.20895522388,-0.0185758513932,7.9993723705e-05,10.7584,10.4976,10.89,10.4976,8.92819001881e+11,10003493.6089,291600.0,1.46157273335,0.000345062254982,6.39899583218e-09
2016-07-07,1424,sh600221,3.23,3.27,3.3,3.23,day,1005232.0,6134.59,538.333333333,1.2052238806,-0.00931677018634,8.51021449748e-05,10.4329,10.6929,10.89,10.4329,1.01049137382e+12,37633194.4681,289802.777778,1.45256460236,8.6802206705e-05,7.24237507931e-09
2016-07-06,1423,sh600221,3.27,3.25,3.28,3.22,day,901658.0,-2286.27,536.666666667,1.20149253731,-0.00934579439252,7.63336521656e-05,10.6929,10.5625,10.7584,10.3684,8.12987148964e+11,5227030.5129,288011.111111,1.44358431722,8.73438728273e-05,5.82682645293e-09
2016-07-05,1422,sh600221,3.22,3.28,3.32,3.21,day,1860320.0,8840.87,535.0,1.19776119403,-0.0126582278481,0.000157493217824,10.3684,10.7584,11.0224,10.3041,3.4607905024e+12,78160982.3569,286225.0,1.43463187792,0.000160230732254,2.48041136605e-08
2016-07-04,1421,sh600221,3.17,3.22,3.23,3.16,day,1015506.0,2597.49,526.666666667,1.17910447761,-0.00316455696203,8.59719336778e-05,10.0489,10.3684,10.4329,9.9856,1.03125243604e+12,6746954.3001,277377.777778,1.39028736912,1.00144207659e-05,7.3911733803e-09
2016-07-01,1420,sh600221,3.17,3.18,3.18,3.16,day,345569.0,-914.71,526.666666667,1.17910447761,0.0,2.92555978489e-05,10.0489,10.1124,10.1124,9.9856,1.19417933761e+11,836694.3841,277377.777778,1.39028736912,0.0,8.55890005494e-10
2016-06-30,1419,sh600221,3.19,3.17,3.19,3.15,day,515789.0,-1582.47,525.0,1.17537313433,-0.00638977635783,4.36662882344e-05,10.1761,10.0489,10.1761,9.9225,2.66038292521e+11,2504211.3009,275625.0,1.3815020049,4.08292419031e-05,1.90674472817e-09
2016-06-29,1418,sh600221,3.14,3.18,3.19,3.13,day,800973.0,9591.38,71.1363636364,1.18113207547,-0.0032154340836,6.78097398082e-05,9.8596,10.1124,10.1761,9.7969,6.41557746729e+11,91994570.3044,5060.3822314,1.39507297971,1.0339016346e-05,4.59816081286e-09
2016-06-28,1417,sh600221,3.13,3.14,3.14,3.11,day,623978.0,-3901.28,70.6818181818,1.17358490566,0.0,5.28254832885e-05,9.7969,9.8596,9.8596,9.6721,3.89348544484e+11,15219985.6384,4995.91942149,1.37730153079,0.0,2.79053168467e-09
2016-06-27,1416,sh600221,3.1,3.14,3.14,3.1,day,411640.0,53.23,70.4545454545,1.16981132075,0.0,3.48491163805e-05,9.61,9.8596,9.8596,9.61,1.694474896e+11,2833.4329,4963.84297521,1.36845852617,0.0,1.2144609125e-09
2016-06-24,1415,sh600221,3.15,3.11,3.15,3.08,day,715395.0,-4336.94,70.0,1.16226415094,-0.0128205128205,6.05647741061e-05,9.9225,9.6721,9.9225,9.4864,5.11790006025e+11,18809048.5636,4900.0,1.35085795657,0.000164365548981,3.66809186253e-09
2016-06-23,1414,sh600221,3.17,3.14,3.17,3.12,day,462014.0,-1621.76,70.9090909091,1.17735849057,-0.00955414012739,3.91137393242e-05,10.0489,9.8596,10.0489,9.7344,2.13456936196e+11,2630105.4976,5028.09917355,1.38617301531,9.12815935738e-05,1.52988460392e-09
2016-06-22,1413,sh600221,3.15,3.16,3.17,3.14,day,327289.0,-382.69,71.3636363636,1.18490566038,-0.0031847133758,2.77080275266e-05,9.9225,9.9856,10.0489,9.8596,1.07118089521e+11,146451.6361,5092.76859504,1.40400142399,1.0142399286e-05,7.67734789417e-10
2016-06-21,1412,sh600221,3.16,3.15,3.18,3.14,day,619126.0,1050.3,71.3636363636,1.18490566038,-0.00961538461538,5.24147168113e-05,9.9856,9.9225,10.1124,9.8596,3.83317003876e+11,1103130.09,5092.76859504,1.40400142399,9.24556213018e-05,2.74730253841e-09
2016-06-20,1411,sh600221,3.16,3.15,3.17,3.12,day,605235.0,-910.85,70.9090909091,1.17735849057,-0.00634920634921,5.1238715753e-05,9.9856,9.9225,10.0489,9.7344,3.66309405225e+11,829647.7225,5028.09917355,1.38617301531,4.03124212648e-05,2.62540599202e-09
2016-06-17,1410,sh600221,3.16,3.18,3.22,3.15,day,827614.0,1643.45,71.5909090909,1.18867924528,-0.0127388535032,7.00651457685e-05,9.9856,10.1124,10.3684,9.9225,6.84944932996e+11,2700927.9025,5125.25826446,1.41295834817,0.000162278388576,4.90912465156e-09
2016-06-16,1409,sh600221,3.17,3.15,3.22,3.14,day,602497.0,-2266.97,71.3636363636,1.18490566038,-0.0225080385852,5.10069188415e-05,10.0489,9.9225,10.3684,9.8596,3.63002635009e+11,5139152.9809,5092.76859504,1.40400142399,0.000506611800953,2.6017057697e-09
2016-06-15,1408,sh600221,3.12,3.18,3.21,3.11,day,757016.0,1200.35,70.6818181818,1.17358490566,-0.00970873786408,6.40883750022e-05,9.7344,10.1124,10.3041,9.6721,5.73073224256e+11,1440840.1225,4995.91942149,1.37730153079,9.42595909134e-05,4.10731981043e-09
2016-06-14,1407,sh600221,3.1,3.14,3.14,3.09,day,480481.0,1001.66,70.2272727273,1.16603773585,0.0,4.06771409184e-05,9.61,9.8596,9.8596,9.5481,2.30861991361e+11,1003322.7556,4931.86983471,1.35964400142,0.0,1.65462979329e-09
2016-06-13,1406,sh600221,3.17,3.11,3.19,3.11,day,635966.0,-4517.57,70.6818181818,1.17358490566,-0.0251572327044,5.3840377874e-05,10.0489,9.6721,10.1761,9.6721,4.04452753156e+11,20408438.7049,4995.91942149,1.37730153079,0.000632886357343,2.89878628962e-09
2016-06-08,1405,sh600221,3.23,3.2,3.23,3.18,day,581137.0,-567.32,72.2727272727,1.2,-0.00934579439252,4.91985981587e-05,10.4329,10.24,10.4329,10.1124,3.37720212769e+11,321851.9824,5223.34710744,1.44,8.73438728273e-05,2.42050206078e-09
2016-06-07,1404,sh600221,3.25,3.23,3.26,3.21,day,528073.0,-2247.48,72.9545454545,1.21132075472,-0.00923076923077,4.47062419454e-05,10.5625,10.4329,10.6276,10.3041,2.78861093329e+11,5051166.3504,5322.36570248,1.46729797081,8.52071005917e-05,1.99864806888e-09
2016-06-06,1403,sh600221,3.26,3.27,3.34,3.25,day,947149.0,-1200.59,73.8636363636,1.22641509434,-0.0218068535826,8.01848841966e-05,10.6276,10.6929,11.1556,10.5625,8.97091228201e+11,1441416.3481,5455.83677686,1.50409398362,0.000475538863171,6.42961565362e-09
2016-06-03,1402,sh600221,3.23,3.24,3.25,3.21,day,775018.0,-1893.9,72.9545454545,1.21132075472,-0.003125,6.56124100646e-05,10.4329,10.4976,10.5625,10.3041,6.00652900324e+11,3586857.21,5322.36570248,1.46729797081,9.765625e-06,4.30498835449e-09
2016-06-02,1401,sh600221,3.22,3.24,3.28,3.2,day,783868.0,1778.83,72.7272727273,1.20754716981,-0.0125,6.63616440554e-05,10.3684,10.4976,10.7584,10.24,6.14449041424e+11,3164236.1689,5289.25619835,1.45817016732,0.00015625,4.40386780174e-09
2016-06-01,1400,sh600221,3.21,3.21,3.25,3.2,day,841821.0,-1341.67,72.7272727273,1.20754716981,-0.0129032258065,7.12678991365e-05,10.3041,10.3041,10.5625,10.24,7.08662596041e+11,1800078.3889,5289.25619835,1.45817016732,0.000166493236212,5.07911344734e-09
2016-05-31,1399,sh600221,3.11,3.21,3.22,3.1,day,946405.0,4926.39,70.4545454545,1.16981132075,-0.00325732899023,8.01218977459e-05,9.6721,10.3041,10.3684,9.61,8.95682424025e+11,24269318.4321,4963.84297521,1.36845852617,1.06101921506e-05,6.4195184984e-09
2016-05-30,1398,sh600221,3.15,3.11,3.15,3.07,day,577468.0,-3060.88,69.7727272727,1.15849056604,-0.0128205128205,4.88879835245e-05,9.9225,9.6721,9.9225,9.4249,3.33469291024e+11,9368986.3744,4868.23347107,1.3421003916,0.000164365548981,2.39003493309e-09
2016-05-27,1397,sh600221,3.14,3.16,3.17,3.12,day,469779.0,2015.94,70.9090909091,1.17735849057,-0.00322580645161,3.97711180743e-05,9.8596,9.9856,10.0489,9.7344,2.20692308841e+11,4064014.0836,5028.09917355,1.38617301531,1.04058272633e-05,1.58174183288e-09
2016-05-26,1396,sh600221,3.15,3.13,3.17,3.1,day,821641.0,-1067.46,70.4545454545,1.16981132075,-0.0127795527157,6.95594763191e-05,9.9225,9.7969,10.0489,9.61,6.75093932881e+11,1139470.8516,4963.84297521,1.36845852617,0.000163316967612,4.83852074579e-09
2016-05-25,1395,sh600221,3.23,3.16,3.23,3.13,day,1167796.0,-4641.98,71.1363636364,1.18113207547,-0.0219435736677,9.88646844639e-05,10.4329,9.9856,10.4329,9.7969,1.36374749762e+12,21547978.3204,5060.3822314,1.39507297971,0.00048152042531,9.77422583414e-09
2016-05-24,1394,sh600221,3.25,3.21,3.25,3.19,day,834478.0,-3013.2,72.5,1.20377358491,-0.0125,7.06462465722e-05,10.5625,10.3041,10.5625,10.1761,6.96353532484e+11,9079374.24,5256.25,1.44907084372,0.00015625,4.99089215474e-09
2016-05-23,1393,sh600221,3.22,3.25,3.28,3.2,day,1050320.0,613.51,72.7272727273,1.20754716981,-0.00949367088608,8.8919259345e-05,10.3684,10.5625,10.7584,10.24,1.1031721024e+12,376394.5201,5289.25619835,1.45817016732,9.01297868931e-05,7.90663468247e-09
2016-05-20,1392,sh600221,3.19,3.22,3.22,3.16,day,806338.0,-2745.01,71.8181818182,1.19245283019,0.0,6.82639364591e-05,10.1761,10.3684,10.3684,9.9856,6.50180970244e+11,7535079.9001,5157.85123967,1.42194375222,0.0,4.6599650209e-09
2016-05-19,1391,sh600221,3.21,3.22,3.26,3.2,day,1025721.0,1470.39,72.7272727273,1.20754716981,-0.01261829653,8.68367274875e-05,10.3041,10.3684,10.6276,10.24,1.05210356984e+12,2162046.7521,5289.25619835,1.45817016732,0.000159221407318,7.54061724073e-09
2016-05-18,1390,sh600221,3.3,3.22,3.34,3.17,day,1673249.0,-7964.23,72.0454545455,1.19622641509,-0.0365853658537,0.000141655935124,10.89,10.3684,11.1556,10.0489,2.799762216e+12,63428959.4929,5190.54752066,1.43095763617,0.00133848899465,2.0066403956e-08
2016-05-17,1389,sh600221,3.39,3.29,3.39,3.28,day,1172210.0,-6998.49,74.5454545455,1.23773584906,-0.03003003003,9.9238370208e-05,11.4921,10.8241,11.4921,10.7584,1.3740762841e+12,48978862.2801,5557.02479339,1.53199003204,0.000901802703605,9.84825412154e-09
2016-05-16,1388,sh600221,3.38,3.4,3.41,3.33,day,1056794.0,800.17,75.6818181818,1.25660377358,-0.003003003003,8.94673430576e-05,11.4244,11.56,11.6281,11.0889,1.11681355844e+12,640272.0289,5727.73760331,1.57905304379,9.01802703605e-06,8.00440547379e-09
2016-05-13,1387,sh600221,3.37,3.4,3.41,3.33,day,1387889.0,-7075.98,75.6818181818,1.25660377358,-0.003003003003,0.00011749758353,11.3569,11.56,11.6281,11.0889,1.92623587632e+12,50069492.9604,5727.73760331,1.57905304379,9.01802703605e-06,1.38056821354e-08
2016-05-12,1386,sh600221,3.38,3.39,3.47,3.33,day,2992677.0,3956.57,75.6818181818,1.25660377358,-0.0252365930599,0.000253357664615,11.4244,11.4921,12.0409,11.0889,8.95611562633e+12,15654446.1649,5727.73760331,1.57905304379,0.000636885629273,6.41901062194e-08
2016-05-11,1385,sh600221,3.2,3.47,3.52,3.17,day,4881026.0,58118.78,72.0454545455,1.19622641509,-0.0159744408946,0.00041322379538,10.24,12.0409,12.3904,10.0489,2.38244148127e+13,3377792588.69,5190.54752066,1.43095763617,0.000255182761894,1.70753905069e-07
2016-05-10,1384,sh600221,3.17,3.2,3.26,3.13,day,1254503.0,5665.57,71.1363636364,1.18113207547,-0.0192307692308,0.000106205230412,10.0489,10.24,10.6276,9.7969,1.57377777701e+12,32098683.4249,5060.3822314,1.39507297971,0.000369822485207,1.12795509668e-08
2016-05-09,1383,sh600221,3.2,3.16,3.25,3.12,day,1608601.0,131.25,70.9090909091,1.17735849057,-0.027950310559,0.000136182886646,10.24,9.9856,10.5625,9.7344,2.5875971772e+12,17226.5625,5028.09917355,1.38617301531,0.000781219860345,1.85457786151e-08
2016-05-06,1382,sh600221,3.3,3.24,3.38,3.22,day,2187635.0,-6653.98,73.1818181818,1.21509433962,-0.0428134556575,0.00018520344649,10.89,10.4976,11.4244,10.3684,4.78574689322e+12,44275449.8404,5355.5785124,1.47645425418,0.00183299198534,3.43003165917e-08
2016-05-05,1381,sh600221,3.3,3.28,3.41,3.27,day,2653114.0,1684.67,74.3181818182,1.23396226415,-0.0416666666667,0.00022461052997,10.89,10.7584,11.6281,10.6929,7.039013897e+12,2838113.0089,5523.19214876,1.52266286935,0.00173611111111,5.04498901733e-08
2016-05-04,1380,sh600221,3.13,3.32,3.35,3.12,day,3558673.0,24791.17,70.9090909091,1.17735849057,-0.00980392156863,0.000301274437706,9.7969,11.0224,11.2225,9.7344,1.26641535209e+13,614602109.969,5028.09917355,1.38617301531,9.61168781238e-05,9.0766286815e-08
2016-05-03,1379,sh600221,3.08,3.12,3.13,3.06,day,581790.0,3986.18,69.5454545455,1.15471698113,-0.00327868852459,4.92538806215e-05,9.4864,9.7344,9.7969,9.3636,3.384796041e+11,15889630.9924,4836.57024793,1.33337130651,1.07497984413e-05,2.42594475627e-09
2016-04-29,1378,sh600221,3.07,3.07,3.08,3.05,day,280280.0,-437.52,69.3181818182,1.15094339623,-0.003300330033,2.37282828178e-05,9.4249,9.4249,9.4864,9.3025,78556878400.0,191423.7504,4805.01033058,1.32467070132,1.08921783267e-05,5.63031405483e-10
2016-04-28,1377,sh600221,3.08,3.06,3.08,3.03,day,362296.0,-900.68,68.8636363636,1.14339622642,-0.00651465798046,3.0671692421e-05,9.4864,9.3636,9.4864,9.1809,1.31258391616e+11,811224.4624,4742.20041322,1.30735493058,4.24407686023e-05,9.40752715971e-10
2016-04-27,1376,sh600221,3.09,3.08,3.1,3.07,day,270989.0,-1629.83,69.7727272727,1.15849056604,-0.00653594771242,2.29417141163e-05,9.5481,9.4864,9.61,9.4249,73435038121.0,2656345.8289,4868.23347107,1.3421003916,4.27186124995e-05,5.26322246595e-10
2016-04-26,1375,sh600221,3.07,3.09,3.09,3.06,day,275080.0,-6.46,69.5454545455,1.15471698113,0.0,2.32880549362e-05,9.4249,9.5481,9.5481,9.3636,75669006400.0,41.7316,4836.57024793,1.33337130651,0.0,5.42333502713e-10
2016-04-25,1374,sh600221,3.09,3.07,3.1,3.06,day,245555.0,-1399.89,69.5454545455,1.15471698113,-0.00977198697068,2.07884918201e-05,9.5481,9.4249,9.61,9.3636,60297258025.0,1959692.0121,4836.57024793,1.33337130651,9.54917293552e-05,4.32161392154e-10
2016-04-22,1373,sh600221,3.09,3.09,3.12,3.07,day,291538.0,-1015.34,69.7727272727,1.15849056604,-0.00970873786408,2.46813761815e-05,9.5481,9.5481,9.7344,9.4249,84994405444.0,1030915.3156,4868.23347107,1.3421003916,9.42595909134e-05,6.09170330212e-10
2016-04-21,1372,sh600221,3.12,3.09,3.13,3.09,day,484596.0,-1542.73,70.2272727273,1.16603773585,-0.0130718954248,4.10255135593e-05,9.7344,9.5481,9.7969,9.5481,2.34833283216e+11,2380015.8529,4931.86983471,1.35964400142,0.000170874449998,1.6830927628e-09
2016-04-20,1371,sh600221,3.19,3.14,3.22,3.06,day,1245639.0,-2511.22,69.5454545455,1.15471698113,-0.0253164556962,0.000105454811192,10.1761,9.8596,10.3684,9.3636,1.55161651832e+12,6306225.8884,4836.57024793,1.33337130651,0.000640922929018,1.11207172036e-08
2016-04-19,1370,sh600221,3.18,3.19,3.22,3.16,day,561784.0,-333.57,71.8181818182,1.19245283019,-0.00943396226415,4.75601885063e-05,10.1124,10.1761,10.3684,9.9856,3.15601262656e+11,111268.9449,5157.85123967,1.42194375222,8.89996440014e-05,2.26197153075e-09
2016-04-18,1369,sh600221,3.22,3.18,3.23,3.18,day,608134.0,137.17,72.2727272727,1.2,-0.0157232704403,5.1484142797e-05,10.3684,10.1124,10.4329,10.1124,3.69826961956e+11,18815.6089,5223.34710744,1.44,0.000247221233337,2.65061695954e-09
2016-04-15,1368,sh600221,3.21,3.2,3.22,3.18,day,567084.0,-4639.88,72.2727272727,1.2,-0.00623052959502,4.80088823086e-05,10.3041,10.24,10.3684,10.1124,3.21584263056e+11,21528486.4144,5223.34710744,1.44,3.88194990344e-05,2.30485278053e-09
2016-04-14,1367,sh600221,3.23,3.22,3.26,3.21,day,942439.0,3935.49,72.9545454545,1.21132075472,-0.0126582278481,7.97861393269e-05,10.4329,10.3684,10.6276,10.3041,8.88191268721e+11,15488081.5401,5322.36570248,1.46729797081,0.000160230732254,6.3658280287e-09
2016-04-13,1366,sh600221,3.17,3.2,3.22,3.16,day,979059.0,1598.27,71.8181818182,1.19245283019,-0.00636942675159,8.28863595239e-05,10.0489,10.24,10.3684,9.9856,9.58556525481e+11,2554466.9929,5157.85123967,1.42194375222,4.05695971439e-05,6.87014859512e-09
2016-04-12,1365,sh600221,3.18,3.16,3.19,3.14,day,474686.0,-2679.62,71.3636363636,1.18490566038,-0.00952380952381,4.0186540808e-05,10.1124,9.9856,10.1761,9.8596,2.25326798596e+11,7180363.3444,5092.76859504,1.40400142399,9.07029478458e-05,1.61495806211e-09
2016-04-11,1364,sh600221,3.16,3.19,3.2,3.15,day,617081.0,17.42,71.5909090909,1.18867924528,-0.00319488817891,5.2241588731e-05,9.9856,10.1761,10.24,9.9225,3.80788960561e+11,303.4564,5125.25826446,1.41295834817,1.02073104758e-05,2.72918359313e-09
2016-04-08,1363,sh600221,3.15,3.16,3.17,3.13,day,509820.0,-1662.52,71.1363636364,1.18113207547,-0.00315457413249,4.31609574218e-05,9.9225,9.9856,10.0489,9.7969,2.599164324e+11,2763972.7504,5060.3822314,1.39507297971,9.95133795739e-06,1.86286824557e-09
2016-04-07,1362,sh600221,3.21,3.17,3.22,3.17,day,739179.0,-135.59,72.0454545455,1.19622641509,-0.0157232704403,6.25783087092e-05,10.3041,10.0489,10.3684,10.0489,5.46385594041e+11,18384.6481,5190.54752066,1.43095763617,0.000247221233337,3.9160447209e-09
2016-04-06,1361,sh600221,3.22,3.21,3.23,3.18,day,882098.0,-3087.93,72.2727272727,1.2,-0.00630914826498,7.46777180571e-05,10.3684,10.3041,10.4329,10.1124,7.78096881604e+11,9535311.6849,5223.34710744,1.44,3.98053518296e-05,5.57676157422e-09
2016-04-05,1360,sh600221,3.21,3.24,3.25,3.17,day,1308365.0,-195.94,72.0454545455,1.19622641509,-0.0031746031746,0.000110765144673,10.3041,10.4976,10.5625,10.0489,1.71181897322e+12,38392.4836,5190.54752066,1.43095763617,1.00781053162e-05,1.22689172744e-08
2016-04-01,1359,sh600221,3.15,3.21,3.25,3.15,day,1042791.0,3277.89,71.5909090909,1.18867924528,-0.0126582278481,8.8281860168e-05,9.9225,10.3041,10.5625,9.9225,1.08741306968e+12,10744562.8521,5125.25826446,1.41295834817,0.000160230732254,7.79368683472e-09
2016-03-31,1358,sh600221,3.19,3.17,3.2,3.16,day,542455.0,-1770.09,71.8181818182,1.19245283019,-0.00961538461538,4.59238106749e-05,10.1761,10.0489,10.24,9.9856,2.94257427025e+11,3133218.6081,5157.85123967,1.42194375222,9.24556213018e-05,2.1089963869e-09
2016-03-30,1357,sh600221,3.13,3.18,3.18,3.12,day,641843.0,3172.38,89.6551724138,1.22834645669,0.0,5.43379200394e-05,9.7969,10.1124,10.1124,9.7344,4.11962436649e+11,10063994.8644,8038.04994055,1.50883501767,0.0,2.95260955421e-09
