quote_time,id_tb_StockXPeriodRecords,stock_code,open_price,high_price,low_price,close_price,period,trading_volumn,Capital,PE_TTM,PB,SA,Turn_Over,nor_open_price,nor_high_price,nor_low_price,nor_close_price,nor_trading_volumn,nor_Capital,nor_PE_TTM,nor_PB,nor_SA,nor_Turn_Over
2016-06-20,1411,sh600221,3.16,3.15,3.17,3.12,day,605235.0,-910.85,70.9090909091,1.17735849057,-0.00634920634921,5.1238715753e-05,-1.3082524289,-1.4279826657,-1.44871236552,-1.45712586747,-0.406854888831,-0.20126047495,-0.566981560945,0.474465407986,0.208922741212,-0.406854888831
2016-06-17,1410,sh600221,3.16,3.18,3.22,3.15,day,827614.0,1643.45,71.5909090909,1.18867924528,-0.0127388535032,7.00651457685e-05,-1.3082524289,-1.13065483021,-0.965150336158,-1.15091071019,-0.0524693626049,0.199727208633,-0.563853764635,0.628417952264,-0.675410353539,-0.0524693626049
2016-06-16,1409,sh600221,3.17,3.15,3.22,3.14,day,602497.0,-2266.97,71.3636363636,1.18490566038,-0.0225080385852,5.10069188415e-05,-1.20684820688,-1.4279826657,-0.965150336158,-1.25298242928,-0.411218194587,-0.414151449957,-0.564896363405,0.577100437505,-2.02747463324,-0.411218194587
2016-06-15,1408,sh600221,3.12,3.18,3.21,3.11,day,757016.0,1200.35,70.6818181818,1.17358490566,-0.00970873786408,6.40883750022e-05,-1.71386931695,-1.13065483021,-1.06186274203,-1.55919758656,-0.164975082032,0.13016699934,-0.568024159715,0.423147893227,-0.25603953759,-0.164975082032
2016-06-14,1407,sh600221,3.1,3.14,3.14,3.09,day,480481.0,1001.66,70.2272727273,1.16603773585,0.0,4.06771409184e-05,-1.91667776098,-1.5270919442,-1.73884958314,-1.76334102475,-0.605664182598,0.0989755798315,-0.570109357255,0.320512863709,1.08765879106,-0.605664182598
2016-06-13,1406,sh600221,3.17,3.11,3.19,3.11,day,635966.0,-4517.57,70.6818181818,1.17358490566,-0.0251572327044,5.3840377874e-05,-1.20684820688,-1.8244197797,-1.25528755378,-1.55919758656,-0.357881642227,-0.76746268226,-0.568024159715,0.423147893227,-2.39412555739,-0.357881642227
2016-06-08,1405,sh600221,3.23,3.2,3.23,3.18,day,581137.0,-567.32,72.2727272727,1.2,-0.00934579439252,4.91985981587e-05,-0.598422874805,-0.932436273215,-0.868437930285,-0.844695552905,-0.445257716485,-0.147331297116,-0.560725968325,0.782370496541,-0.20580782437,-0.445257716485
2016-06-07,1404,sh600221,3.25,3.23,3.26,3.21,day,528073.0,-2247.48,72.9545454545,1.21132075472,-0.00923076923077,4.47062419454e-05,-0.395614430779,-0.635108437721,-0.578300712667,-0.538480395625,-0.529821068077,-0.411091805455,-0.557598172015,0.936323040819,-0.189888235257,-0.529821068077
2016-06-06,1403,sh600221,3.26,3.27,3.34,3.25,day,947149.0,-1200.59,73.8636363636,1.22641509434,-0.0218068535826,8.01848841966e-05,-0.294210208766,-0.23867132373,0.195398534314,-0.130193519252,0.138022877568,-0.246745410722,-0.553427776935,1.14159309986,-1.93042997828,0.138022877568
2016-06-03,1402,sh600221,3.23,3.24,3.25,3.21,day,775018.0,-1893.9,72.9545454545,1.21132075472,-0.003125,6.56124100646e-05,-0.598422874805,-0.535999159223,-0.67501311854,-0.538480395625,-0.136286904447,-0.355584924837,-0.557598172015,0.936323040819,0.655155891526,-0.136286904447
2016-06-02,1401,sh600221,3.22,3.24,3.28,3.2,day,783868.0,1778.83,72.7272727273,1.20754716981,-0.0125,6.63616440554e-05,-0.699827096818,-0.535999159223,-0.384875900922,-0.640552114718,-0.122183450852,0.220979885532,-0.558640770785,0.88500552606,-0.642352807077,-0.122183450852
2016-06-01,1400,sh600221,3.21,3.21,3.25,3.2,day,841821.0,-1341.67,72.7272727273,1.20754716981,-0.0129032258065,7.12678991365e-05,-0.801231318831,-0.833326994717,-0.67501311854,-0.640552114718,-0.0298289371552,-0.268892904125,-0.558640770785,0.88500552606,-0.698159632824,-0.0298289371552
2016-05-31,1399,sh600221,3.11,3.21,3.22,3.1,day,946405.0,4926.39,70.4545454545,1.16981132075,-0.00325732899023,8.01218977459e-05,-1.81527353896,-0.833326994717,-0.965150336158,-1.66126930565,0.136837231299,0.715100698803,-0.569066758485,0.371830378468,0.636841436497,0.136837231299
2016-05-30,1398,sh600221,3.15,3.11,3.15,3.07,day,577468.0,-3060.88,69.7727272727,1.15849056604,-0.0128205128205,4.88879835245e-05,-1.40965665091,-1.8244197797,-1.64213717727,-1.96748446293,-0.451104673687,-0.538783690443,-0.572194554795,0.217877834191,-0.686712078825,-0.451104673687
2016-05-27,1397,sh600221,3.14,3.16,3.17,3.12,day,469779.0,2015.94,70.9090909091,1.17735849057,-0.00322580645161,3.97711180743e-05,-1.51106087292,-1.32887338721,-1.44871236552,-1.45712586747,-0.62271900298,0.258202682249,-0.566981560945,0.474465407986,0.641204185089,-0.62271900298
2016-05-26,1396,sh600221,3.15,3.13,3.17,3.1,day,821641.0,-1067.46,70.4545454545,1.16981132075,-0.0127795527157,6.95594763191e-05,-1.40965665091,-1.6262012227,-1.44871236552,-1.66126930565,-0.0619879985739,-0.225845950864,-0.569066758485,0.371830378468,-0.681043162307,-0.0619879985739
2016-05-25,1395,sh600221,3.23,3.16,3.23,3.13,day,1167796.0,-4641.98,71.1363636364,1.18113207547,-0.0219435736677,9.88646844639e-05,-0.598422874805,-1.32887338721,-0.868437930285,-1.35505414837,0.489648270276,-0.786993229853,-0.565938962175,0.525782922746,-1.94935216492,0.489648270276
2016-05-24,1394,sh600221,3.25,3.21,3.25,3.19,day,834478.0,-3013.2,72.5,1.20377358491,-0.0125,7.06462465722e-05,-0.395614430779,-0.833326994717,-0.67501311854,-0.742623833812,-0.041530819613,-0.531298628879,-0.559683369555,0.8336880113,-0.642352807077,-0.041530819613
2016-05-23,1393,sh600221,3.22,3.25,3.28,3.2,day,1050320.0,613.51,72.7272727273,1.20754716981,-0.00949367088608,8.8919259345e-05,-0.699827096818,-0.436889880725,-0.384875900922,-0.640552114718,0.302437274279,0.0380417156093,-0.558640770785,0.88500552606,-0.226274068285,0.302437274279
2016-05-20,1392,sh600221,3.19,3.22,3.22,3.16,day,806338.0,-2745.01,71.8181818182,1.19245283019,0.0,6.82639364591e-05,-1.00403976286,-0.734217716219,-0.965150336158,-1.04883899109,-0.0863750212147,-0.489196727435,-0.562811165865,0.679735467023,1.08765879106,-0.0863750212147
2016-05-19,1391,sh600221,3.21,3.22,3.26,3.2,day,1025721.0,1470.39,72.7272727273,1.20754716981,-0.01261829653,8.68367274875e-05,-0.801231318831,-0.734217716219,-0.578300712667,-0.640552114718,0.263236047726,0.172559323685,-0.558640770785,0.88500552606,-0.658725156587,0.263236047726
2016-05-18,1390,sh600221,3.3,3.22,3.34,3.17,day,1673249.0,-7964.23,72.0454545455,1.19622641509,-0.0365853658537,0.000141655935124,0.111406679286,-0.734217716219,0.195398534314,-0.946767271998,1.29514351662,-1.30853781419,-0.561768567095,0.731052981782,-3.97578978885,1.29514351662
2016-05-17,1389,sh600221,3.39,3.29,3.39,3.28,day,1172210.0,-6998.49,74.5454545455,1.23773584906,-0.03003003003,9.9238370208e-05,1.0240446774,-0.0404527667338,0.678960563678,0.176021638028,0.496682467358,-1.15693078074,-0.550299980625,1.29554564413,-3.06852522849,0.496682467358
2016-05-16,1388,sh600221,3.38,3.4,3.41,3.33,day,1056794.0,800.17,75.6818181818,1.25660377358,-0.003003003003,8.94673430576e-05,0.922640455391,1.04974929674,0.872385375423,0.686380233495,0.312754309146,0.0673446013383,-0.545086986775,1.55213321793,0.672040389105,0.312754309146
2016-05-13,1387,sh600221,3.37,3.4,3.41,3.33,day,1387889.0,-7075.98,75.6818181818,1.25660377358,-0.003003003003,0.00011749758353,0.821236233378,1.04974929674,0.872385375423,0.686380233495,0.840390802726,-1.16909557564,-0.545086986775,1.55213321793,0.672040389105,0.840390802726
2016-05-12,1386,sh600221,3.38,3.39,3.47,3.33,day,2992677.0,3956.57,75.6818181818,1.25660377358,-0.0252365930599,0.000253357664615,0.922640455391,0.950640018245,1.45265981066,0.686380233495,3.39779793137,0.562853165118,-0.545086986775,1.55213321793,-2.40510910423,3.39779793137
2016-05-11,1385,sh600221,3.2,3.47,3.52,3.17,day,4881026.0,58118.78,72.0454545455,1.19622641509,-0.0159744408946,0.00041322379538,-0.902635540844,1.74351424623,1.93622184002,-0.946767271998,6.40709086848,9.06552674521,-0.561768567095,0.731052981782,-1.12321865065,6.40709086848
2016-05-10,1384,sh600221,3.17,3.2,3.26,3.13,day,1254503.0,5665.57,71.1363636364,1.18113207547,-0.0192307692308,0.000106205230412,-1.20684820688,-0.932436273215,-0.578300712667,-1.35505414837,0.627825462468,0.831141130996,-0.565938962175,0.525782922746,-1.57389751377,0.627825462468
2016-05-09,1383,sh600221,3.2,3.16,3.25,3.12,day,1608601.0,131.25,70.9090909091,1.17735849057,-0.027950310559,0.000136182886646,-0.902635540844,-1.32887338721,-0.67501311854,-1.45712586747,1.19211978012,-0.0376660400516,-0.566981560945,0.474465407986,-2.78069012403,1.19211978012
2016-05-06,1382,sh600221,3.3,3.24,3.38,3.22,day,2187635.0,-6653.98,73.1818181818,1.21509433962,-0.0428134556575,0.00018520344649,0.111406679286,-0.535999159223,0.582248157805,-0.436408676532,2.11487448624,-1.10284775726,-0.556555573245,0.987640555578,-4.83776319644,2.11487448624
2016-05-05,1381,sh600221,3.3,3.28,3.41,3.27,day,2653114.0,1684.67,74.3181818182,1.23396226415,-0.0416666666667,0.00022461052997,0.111406679286,-0.139562045232,0.872385375423,0.0739499189349,2.85666674343,0.206198144825,-0.551342579395,1.24422812937,-4.67904653606,2.85666674343
2016-05-04,1380,sh600221,3.13,3.32,3.35,3.12,day,3558673.0,24791.17,70.9090909091,1.17735849057,-0.00980392156863,0.000301274437706,-1.61246509494,0.25687506876,0.292110940187,-1.45712586747,4.2997751428,3.83358017149,-0.566981560945,0.474465407986,-0.269213050616,4.2997751428
2016-05-03,1379,sh600221,3.08,3.12,3.13,3.06,day,581790.0,3986.18,69.5454545455,1.15471698113,-0.00327868852459,4.92538806215e-05,-2.119486205,-1.7253105012,-1.83556198901,-2.06955618203,-0.444217088779,0.567501501378,-0.573237153565,0.166560319432,0.633885257122,-0.444217088779
2016-04-29,1378,sh600221,3.07,3.07,3.08,3.05,day,280280.0,-437.52,69.3181818182,1.15094339623,-0.003300330033,2.37282828178e-05,-2.22089042701,-2.22085689369,-2.31912401838,-2.17162790112,-0.924706613475,-0.126954598479,-0.574279752335,0.115242804672,0.630890052278,-0.924706613475
2016-04-28,1377,sh600221,3.08,3.06,3.08,3.03,day,362296.0,-900.68,68.8636363636,1.14339622642,-0.00651465798046,3.0671692421e-05,-2.119486205,-2.31996617219,-2.31912401838,-2.37577133931,-0.794005048494,-0.199663933925,-0.576364949875,0.0126077751542,0.186024081933,-0.794005048494
2016-04-27,1376,sh600221,3.09,3.08,3.1,3.07,day,270989.0,-1629.83,69.7727272727,1.15849056604,-0.00653594771242,2.29417141163e-05,-2.01808198299,-2.12174761519,-2.12569920663,-1.96748446293,-0.939512849334,-0.314129803041,-0.572194554795,0.217877834191,0.183077563276,-0.939512849334
2016-04-26,1375,sh600221,3.07,3.09,3.09,3.06,day,275080.0,-6.46,69.5454545455,1.15471698113,0.0,2.32880549362e-05,-2.22089042701,-2.02263833669,-2.2224116125,-2.06955618203,-0.932993388469,-0.05928449282,-0.573237153565,0.166560319432,1.08765879106,-0.932993388469
2016-04-25,1374,sh600221,3.09,3.07,3.1,3.06,day,245555.0,-1399.89,69.5454545455,1.15471698113,-0.00977198697068,2.07884918201e-05,-2.01808198299,-2.22085689369,-2.12569920663,-2.06955618203,-0.980044740718,-0.278032591295,-0.573237153565,0.166560319432,-0.26479327263,-0.980044740718
2016-04-22,1373,sh600221,3.09,3.09,3.12,3.07,day,291538.0,-1015.34,69.7727272727,1.15849056604,-0.00970873786408,2.46813761815e-05,-2.01808198299,-2.02263833669,-1.93227439488,-1.96748446293,-0.906765745613,-0.217663874339,-0.572194554795,0.217877834191,-0.25603953759,-0.906765745613
2016-04-21,1372,sh600221,3.12,3.09,3.13,3.09,day,484596.0,-1542.73,70.2272727273,1.16603773585,-0.0130718954248,4.10255135593e-05,-1.71386931695,-2.02263833669,-1.83556198901,-1.76334102475,-0.599106475079,-0.300456378917,-0.570109357255,0.320512863709,-0.721503664509,-0.599106475079
2016-04-20,1371,sh600221,3.19,3.14,3.22,3.06,day,1245639.0,-2511.22,69.5454545455,1.15471698113,-0.0253164556962,0.000105454811192,-1.00403976286,-1.5270919442,-0.965150336158,-2.06955618203,0.613699698325,-0.452495122085,-0.573237153565,0.166560319432,-2.41616216719,0.613699698325
2016-04-19,1370,sh600221,3.18,3.19,3.22,3.16,day,561784.0,-333.57,71.8181818182,1.19245283019,-0.00943396226415,4.75601885063e-05,-1.10544398487,-1.03154555171,-0.965150336158,-1.04883899109,-0.476098861958,-0.110635971181,-0.562811165865,0.679735467023,-0.21801033961,-0.476098861958
2016-04-18,1369,sh600221,3.22,3.18,3.23,3.18,day,608134.0,137.17,72.2727272727,1.2,-0.0157232704403,5.1484142797e-05,-0.699827096818,-1.13065483021,-0.868437930285,-0.844695552905,-0.402235011771,-0.0367366867702,-0.560725968325,0.782370496541,-1.08845642672,-0.402235011771
2016-04-15,1368,sh600221,3.21,3.2,3.22,3.18,day,567084.0,-4639.88,72.2727272727,1.2,-0.00623052959502,4.80088823086e-05,-0.801231318831,-0.932436273215,-0.965150336158,-0.844695552905,-0.467652725906,-0.786663560614,-0.560725968325,0.782370496541,0.225347714107,-0.467652725906
2016-04-14,1367,sh600221,3.23,3.22,3.26,3.21,day,942439.0,3935.49,72.9545454545,1.21132075472,-0.0126582278481,7.97861393269e-05,-0.598422874805,-0.734217716219,-0.578300712667,-0.538480395625,0.130516971756,0.559543913906,-0.557598172015,0.936323040819,-0.664251688066,0.130516971756
2016-04-13,1366,sh600221,3.17,3.2,3.22,3.16,day,979059.0,1598.27,71.8181818182,1.19245283019,-0.00636942675159,8.28863595239e-05,-1.20684820688,-0.932436273215,-0.965150336158,-1.04883899109,0.18887499104,0.192634610448,-0.562811165865,0.679735467023,0.206124218761,0.18887499104
2016-04-12,1365,sh600221,3.18,3.16,3.19,3.14,day,474686.0,-2679.62,71.3636363636,1.18490566038,-0.00952380952381,4.0186540808e-05,-1.10544398487,-1.32887338721,-1.25528755378,-1.25298242928,-0.614899155885,-0.478931455294,-0.564896363405,0.577100437505,-0.230445283711,-0.614899155885
2016-04-11,1364,sh600221,3.16,3.19,3.2,3.15,day,617081.0,17.42,71.5909090909,1.18867924528,-0.00319488817891,5.2241588731e-05,-1.3082524289,-1.03154555171,-1.1585751479,-1.15091071019,-0.38797697795,-0.0555356826238,-0.563853764635,0.628417952264,0.645483302718,-0.38797697795
2016-04-08,1363,sh600221,3.15,3.16,3.17,3.13,day,509820.0,-1662.52,71.1363636364,1.18113207547,-0.00315457413249,4.31609574218e-05,-1.40965665091,-1.32887338721,-1.44871236552,-1.35505414837,-0.558909241916,-0.319261654185,-0.565938962175,0.525782922746,0.651062804148,-0.558909241916
2016-04-07,1362,sh600221,3.21,3.17,3.22,3.17,day,739179.0,-135.59,72.0454545455,1.19622641509,-0.0157232704403,6.25783087092e-05,-0.801231318831,-1.22976410871,-0.965150336158,-0.946767271998,-0.193400313872,-0.0795560112716,-0.561768567095,0.731052981782,-1.08845642672,-0.193400313872
2016-04-06,1361,sh600221,3.22,3.21,3.23,3.18,day,882098.0,-3087.93,72.2727272727,1.2,-0.00630914826498,7.46777180571e-05,-0.699827096818,-0.833326994717,-0.868437930285,-0.844695552905,0.0343569160044,-0.543030144204,-0.560725968325,0.782370496541,0.214466817237,0.0343569160044
2016-04-05,1360,sh600221,3.21,3.24,3.25,3.17,day,1308365.0,-195.94,72.0454545455,1.19622641509,-0.0031746031746,0.000110765144673,-0.801231318831,-0.535999159223,-0.67501311854,-0.946767271998,0.713660515299,-0.0890300772405,-0.561768567095,0.731052981782,0.648290766136,0.713660515299
2016-04-01,1359,sh600221,3.15,3.21,3.25,3.15,day,1042791.0,3277.89,71.5909090909,1.18867924528,-0.0126582278481,8.8281860168e-05,-1.40965665091,-0.833326994717,-0.67501311854,-1.15091071019,0.290438980254,0.456310346696,-0.563853764635,0.628417952264,-0.664251688066,0.290438980254
2016-03-31,1358,sh600221,3.19,3.17,3.2,3.16,day,542455.0,-1770.09,71.8181818182,1.19245283019,-0.00961538461538,4.59238106749e-05,-1.00403976286,-1.22976410871,-1.1585751479,-1.04883899109,-0.506901760776,-0.336148568456,-0.562811165865,0.679735467023,-0.243119361353,-0.506901760776
2016-03-30,1357,sh600221,3.13,3.18,3.18,3.12,day,641843.0,3172.38,89.6551724138,1.22834645669,0.0,5.43379200394e-05,-1.61246509494,-1.13065483021,-1.35199995965,-1.45712586747,-0.348515992873,0.439746822249,-0.480985138262,1.16785796961,1.08765879106,-0.348515992873
2016-03-29,1356,sh600221,3.15,3.12,3.17,3.1,day,655744.0,-4161.8,89.0804597701,1.22047244094,-0.015873015873,5.55147676898e-05,-1.40965665091,-1.7253105012,-1.44871236552,-1.66126930565,-0.32636321226,-0.711612003723,-0.483621594922,1.06077811598,-1.10918133356,-0.32636321226
2016-03-28,1355,sh600221,3.19,3.16,3.21,3.15,day,670572.0,-506.97,90.5172413793,1.24015748031,-0.0158227848101,5.6770094426e-05,-1.00403976286,-1.32887338721,-1.06186274203,-1.15091071019,-0.302733154642,-0.137857231148,-0.477030453273,1.32847775006,-1.10222930785,-0.302733154642
2016-03-25,1354,sh600221,3.2,3.19,3.2,3.16,day,899310.0,-460.09,90.8045977011,1.24409448819,-0.00311526479751,7.61348723452e-05,-0.902635540844,-1.03154555171,-1.1585751479,-1.04883899109,0.0617861412343,-0.130497757865,-0.475712224943,1.38201767688,0.656503252583,0.0617861412343
2016-03-24,1353,sh600221,3.23,3.22,3.27,3.21,day,1167929.0,4501.25,92.2413793103,1.26377952756,-0.0157232704403,9.88759441385e-05,-0.598422874805,-0.734217716219,-0.481588306795,-0.538480395625,0.489860220483,0.648359946425,-0.469121083294,1.64971731095,-1.08845642672,0.489860220483
2016-03-23,1352,sh600221,3.2,3.22,3.23,3.18,day,559869.0,-1296.63,91.3793103448,1.25196850394,-0.00311526479751,4.73980661229e-05,-0.902635540844,-0.734217716219,-0.868437930285,-0.844695552905,-0.47915062621,-0.261822283889,-0.473075768283,1.48909753051,0.656503252583,-0.47915062621
2016-03-22,1351,sh600221,3.25,3.21,3.25,3.21,day,814365.0,-3874.91,92.2413793103,1.26377952756,-0.01246105919,6.89434959217e-05,-0.395614430779,-0.833326994717,-0.67501311854,-0.538480395625,-0.0735831091231,-0.666574476203,-0.469121083294,1.64971731095,-0.636963362846,-0.0735831091231
2016-03-21,1350,sh600221,3.24,3.26,3.29,3.21,day,2207938.0,7709.23,92.2413793103,1.26377952756,-0.00940438871473,0.00018692228239,-0.497018652792,-0.337780602228,-0.288163495049,-0.538480395625,2.14722956176,1.15196581464,-0.469121083294,1.64971731095,-0.213917332931,2.14722956176
2016-03-18,1349,sh600221,3.2,3.22,3.25,3.19,day,1654294.0,3529.98,91.6666666667,1.25590551181,0.0,0.000140051219837,-0.902635540844,-0.734217716219,-0.67501311854,-0.742623833812,1.26493662816,0.49588478398,-0.471757539953,1.54263745732,1.08765879106,1.26493662816
